shipment_id,carrier,region,shipment_mode,product_category,ship_date,delivery_date,delivery_days,estimated_days,freight_cost_usd,shipment_weight_kg,shipment_value_usd,is_late,is_damaged,delivery_status
SHP_03947,Gati,Kolkata,Air,Food,2022-04-03,2022-04-15,12,4,221.98,35.01,1017.67,True,False,Late
SHP_03948,FedEx,Jaipur,Ground,Medical Devices,2022-08-14,2022-08-20,6,3,50.71,103.18,136.13,True,False,Late
SHP_03949,Gati,Mumbai,Air,Auto Parts,2023-05-20,2023-05-30,10,4,81.52,473.98,400.58,True,False,Late
SHP_03950,BlueDart,Mumbai,Ground,Electronics,2023-07-06,2023-07-10,4,5,119.1,143.75,895.3,False,False,On Time
SHP_03951,DHL,Ahmedabad,Air,Electronics,2023-02-05,2023-02-11,6,5,72.12,346.54,199.19,True,False,Late
SHP_03952,DTDC,Ahmedabad,Air,Apparel,2023-01-04,2023-01-11,7,8,218.2,472.54,1528.9,False,False,On Time
SHP_03953,SpeedPost,Mumbai,Ground,Food,2023-01-29,2023-02-16,18,10,194.43,65.13,1338.98,True,False,Late
SHP_03954,SafeExpress,Mumbai,Sea,Medical Devices,2023-05-04,2023-05-09,5,3,136.48,487.66,535.67,True,False,Late
SHP_03955,Amazon Logistics,Delhi,Sea,Consumer Goods,2023-07-07,2023-07-15,8,7,58.79,163.66,365.92,True,False,Late
SHP_03956,SafeExpress,Surat,Air,Auto Parts,2022-09-27,2022-10-05,8,7,86.05,157.64,200.77,True,False,Late
SHP_03957,Delhivery,Delhi,Ground,Medical Devices,2023-03-06,2023-03-17,11,10,26.01,393.64,59.59,True,False,Late
SHP_03958,Gati,Ahmedabad,Ground,Food,2022-02-06,2022-02-09,3,3,120.33,129.12,693.83,False,False,On Time
SHP_03959,DHL,Pune,Sea,Pharma,2023-02-01,2023-02-10,9,10,84.95,421.53,569.21,False,False,On Time
SHP_03960,Ecom Express,Pune,Ground,Industrial,2022-01-06,2022-01-08,2,3,29.22,147.25,62.38,False,False,On Time
SHP_03961,DTDC,Pune,Ground,Auto Parts,2023-01-30,2023-02-08,9,6,211.72,267.98,983.3,True,False,Late
SHP_03962,Ecom Express,Mumbai,Ground,Apparel,2022-10-16,2022-10-27,11,9,39.13,222.02,92.47,True,False,Late
SHP_03963,Amazon Logistics,Mumbai,Sea,Auto Parts,2023-09-09,2023-09-16,7,8,34.36,253.82,103.9,False,False,On Time
SHP_03964,Ecom Express,Pune,Air,Medical Devices,2022-03-03,2022-03-08,5,4,84.45,301.03,325.1,True,False,Late
SHP_03965,DHL,Ahmedabad,Air,Auto Parts,2022-09-20,2022-09-26,6,4,96.8,240.77,660.54,True,False,Late
SHP_03966,SafeExpress,Kolkata,Air,Electronics,2023-10-03,2023-10-08,5,3,219.84,78.58,766.15,True,False,Late
SHP_03967,Ecom Express,Ahmedabad,Air,Apparel,2023-01-06,2023-01-15,9,7,35.46,255.19,266.79,True,False,Late
SHP_03968,SpeedPost,Kolkata,Ground,Medical Devices,2023-10-22,2023-10-30,8,5,202.97,42.46,1214.91,True,False,Late
SHP_03969,Amazon Logistics,Delhi,Air,Food,2023-03-31,2023-04-06,6,5,123.88,341.58,455.17,True,False,Late
SHP_03970,SafeExpress,Jaipur,Sea,Apparel,2023-08-16,2023-08-30,14,10,256.24,46.61,1833.44,True,False,Late
SHP_03971,DTDC,Surat,Sea,Industrial,2022-01-21,2022-02-01,11,3,198.9,192.55,1413.07,True,False,Late
SHP_03972,DTDC,Kolkata,Air,Apparel,2023-10-22,2023-11-05,14,7,213.46,400.38,1060.04,True,True,Late
SHP_03973,XpressBees,Chennai,Ground,Consumer Goods,2023-11-14,2023-11-26,12,10,109.29,426.92,526.79,True,False,Late
SHP_03974,Amazon Logistics,Mumbai,Ground,Food,2022-10-08,2022-10-14,6,5,36.71,50.26,191.92,True,False,Late
SHP_03975,UPS,Surat,Sea,Auto Parts,2022-11-10,2022-11-22,12,10,109.71,216.55,676.38,True,False,Late
SHP_03976,DHL,Jaipur,Air,Electronics,2023-09-08,2023-09-15,7,6,42.19,419.38,116.32,True,False,Late
SHP_03977,Gati,Jaipur,Air,Electronics,2023-04-05,2023-04-22,17,9,169.32,464.21,354.38,True,False,Late
SHP_03978,Ecom Express,Ahmedabad,Ground,Electronics,2022-01-27,2022-02-06,10,8,102.03,106.67,749.54,True,False,Late
SHP_03979,Gati,Kolkata,Ground,Pharma,2023-11-09,2023-11-19,10,7,221.32,239.0,1081.79,True,False,Late
SHP_03980,FedEx,Hyderabad,Air,Medical Devices,2023-04-07,2023-04-16,9,10,39.15,182.91,301.84,False,False,On Time
SHP_03981,FedEx,Pune,Ground,Industrial,2022-09-20,2022-09-26,6,7,92.19,392.23,567.14,False,False,On Time
SHP_03982,Delhivery,Ahmedabad,Ground,Apparel,2023-01-15,2023-01-24,9,9,76.51,474.91,275.64,False,False,On Time
SHP_03983,DTDC,Pune,Ground,Medical Devices,2023-11-17,2023-12-02,15,10,249.6,469.79,1507.25,True,False,Late
SHP_03984,Delhivery,Hyderabad,Air,Pharma,2022-12-08,2022-12-14,6,3,119.34,476.03,797.44,True,False,Late
SHP_03985,UPS,Ahmedabad,Sea,Auto Parts,2022-05-14,2022-05-21,7,5,65.85,163.83,332.22,True,False,Late
SHP_03986,DHL,Surat,Sea,Industrial,2022-06-11,2022-06-22,11,9,27.4,205.17,124.45,True,False,Late
SHP_03987,DHL,Bangalore,Ground,Consumer Goods,2023-11-29,2023-12-07,8,7,81.8,320.89,541.65,True,False,Late
SHP_03988,DTDC,Chennai,Sea,Medical Devices,2022-02-17,2022-02-26,9,3,188.57,199.35,493.24,True,False,Late
SHP_03989,XpressBees,Ahmedabad,Ground,Industrial,2022-05-23,2022-06-01,9,7,36.15,496.88,194.69,True,False,Late
SHP_03990,FedEx,Kolkata,Air,Consumer Goods,2023-08-19,2023-08-26,7,8,114.73,343.45,782.1,False,False,On Time
SHP_03991,UPS,Pune,Air,Electronics,2023-02-02,2023-02-07,5,4,69.84,238.48,165.65,True,False,Late
SHP_03992,UPS,Chennai,Air,Auto Parts,2023-11-17,2023-11-19,2,3,80.01,98.74,522.09,False,False,On Time
SHP_03993,SafeExpress,Jaipur,Air,Apparel,2022-08-02,2022-08-15,13,10,121.71,415.69,559.04,True,False,Late
SHP_03994,UPS,Hyderabad,Sea,Industrial,2022-04-11,2022-04-13,2,3,98.15,336.53,572.44,False,False,On Time
SHP_03995,SpeedPost,Delhi,Air,Apparel,2023-08-10,2023-08-22,12,7,242.2,20.19,583.47,True,False,Late
SHP_03996,UPS,Surat,Ground,Electronics,2022-09-27,2022-10-07,10,9,86.96,48.4,216.76,True,False,Late
SHP_03997,BlueDart,Chennai,Sea,Pharma,2023-01-12,2023-01-23,11,9,96.4,323.33,339.6,True,False,Late
SHP_03998,DTDC,Chennai,Sea,Food,2023-05-09,2023-05-20,11,8,239.59,265.19,910.31,True,False,Late
SHP_03999,SafeExpress,Ahmedabad,Air,Industrial,2023-10-05,2023-10-12,7,8,212.32,5.36,1674.52,False,False,On Time
SHP_04000,XpressBees,Ahmedabad,Air,Electronics,2023-04-10,2023-04-15,5,6,67.11,179.2,516.26,False,False,On Time
SHP_04001,BlueDart,Bangalore,Ground,Auto Parts,2023-09-25,2023-10-01,6,5,115.5,327.49,442.53,True,False,Late
SHP_04002,Amazon Logistics,Chennai,Sea,Auto Parts,2022-05-28,2022-06-09,12,9,100.46,381.27,494.71,True,False,Late
SHP_04003,SafeExpress,Surat,Sea,Industrial,2023-09-01,2023-09-06,5,4,233.91,483.78,1088.77,True,False,Late
SHP_04004,XpressBees,Hyderabad,Ground,Consumer Goods,2023-09-24,2023-09-27,3,4,55.93,221.84,348.43,False,False,On Time
SHP_04005,UPS,Jaipur,Ground,Consumer Goods,2022-11-18,2022-11-24,6,5,35.53,158.71,118.05,True,False,Late
SHP_04006,DHL,Bangalore,Air,Industrial,2022-01-21,2022-01-27,6,7,98.96,4.47,676.3,False,False,On Time
SHP_04007,UPS,Jaipur,Ground,Food,2022-09-12,2022-09-21,9,10,128.78,90.43,539.13,False,False,On Time
SHP_04008,FedEx,Hyderabad,Sea,Consumer Goods,2022-08-16,2022-08-25,9,8,28.15,291.43,118.8,True,False,Late
SHP_04009,Gati,Delhi,Air,Electronics,2022-11-28,2022-12-09,11,7,151.22,421.75,1168.38,True,False,Late
SHP_04010,BlueDart,Ahmedabad,Air,Pharma,2022-03-09,2022-03-20,11,10,84.56,46.59,651.66,True,False,Late
SHP_04011,DHL,Ahmedabad,Air,Pharma,2022-07-09,2022-07-15,6,4,47.38,106.93,331.8,True,False,Late
SHP_04012,Gati,Mumbai,Air,Pharma,2022-04-11,2022-04-26,15,7,110.92,78.66,772.28,True,False,Late
SHP_04013,SpeedPost,Bangalore,Air,Industrial,2022-01-16,2022-01-24,8,3,93.92,262.35,376.42,True,False,Late
SHP_04014,SpeedPost,Kolkata,Ground,Pharma,2022-06-25,2022-07-03,8,8,255.65,135.79,1034.96,False,False,On Time
SHP_04015,DTDC,Ahmedabad,Air,Electronics,2023-07-25,2023-07-27,2,3,252.23,169.81,629.93,False,False,On Time
SHP_04016,BlueDart,Delhi,Sea,Electronics,2023-08-09,2023-08-20,11,8,126.54,447.18,952.34,True,False,Late
SHP_04017,DHL,Bangalore,Ground,Consumer Goods,2023-09-07,2023-09-14,7,6,108.65,490.59,539.6,True,False,Late
SHP_04018,Ecom Express,Kolkata,Air,Medical Devices,2022-09-20,2022-09-30,10,8,40.72,236.36,83.45,True,False,Late
SHP_04019,UPS,Hyderabad,Ground,Industrial,2022-02-28,2022-03-12,12,9,117.06,331.63,720.33,True,False,Late
SHP_04020,FedEx,Ahmedabad,Ground,Industrial,2022-04-19,2022-04-26,7,5,106.6,55.13,287.27,True,False,Late
SHP_04021,FedEx,Kolkata,Air,Medical Devices,2023-07-24,2023-07-26,2,3,84.59,335.75,607.09,False,False,On Time
SHP_04022,XpressBees,Mumbai,Sea,Apparel,2023-02-16,2023-03-01,13,10,65.05,478.76,476.52,True,False,Late
SHP_04023,SafeExpress,Hyderabad,Air,Industrial,2022-10-13,2022-10-26,13,5,255.13,130.66,732.15,True,False,Late
SHP_04024,Gati,Mumbai,Sea,Pharma,2022-12-21,2022-12-24,3,3,139.11,62.37,644.01,False,False,On Time
SHP_04025,Ecom Express,Bangalore,Ground,Industrial,2023-09-25,2023-10-04,9,10,55.8,127.77,249.2,False,False,On Time
SHP_04026,Amazon Logistics,Delhi,Ground,Apparel,2022-01-06,2022-01-18,12,10,94.24,39.76,557.93,True,False,Late
SHP_04027,Amazon Logistics,Delhi,Ground,Food,2023-03-13,2023-03-24,11,8,74.6,336.01,250.19,True,False,Late
SHP_04028,XpressBees,Kolkata,Ground,Electronics,2023-12-01,2023-12-05,4,3,51.42,432.84,344.54,True,False,Late
SHP_04029,DHL,Ahmedabad,Ground,Pharma,2022-03-24,2022-04-04,11,10,104.57,55.89,675.05,True,False,Late
SHP_04030,DHL,Ahmedabad,Ground,Industrial,2022-07-03,2022-07-11,8,7,63.07,218.68,326.5,True,False,Late
SHP_04031,XpressBees,Ahmedabad,Air,Consumer Goods,2023-03-15,2023-03-25,10,10,97.25,302.25,287.46,False,False,On Time
SHP_04032,Amazon Logistics,Chennai,Ground,Electronics,2022-09-23,2022-09-28,5,6,124.82,296.14,362.76,False,False,On Time
SHP_04033,XpressBees,Bangalore,Sea,Medical Devices,2023-09-30,2023-10-13,13,10,48.32,211.7,336.91,True,False,Late
SHP_04034,DTDC,Mumbai,Sea,Electronics,2022-06-24,2022-07-01,7,3,186.74,404.3,1278.95,True,False,Late
SHP_04035,Gati,Kolkata,Sea,Pharma,2022-04-03,2022-04-09,6,5,141.6,202.8,392.84,True,False,Late
SHP_04036,Ecom Express,Delhi,Sea,Pharma,2023-07-27,2023-07-30,3,3,62.56,411.99,139.57,False,False,On Time
SHP_04037,Ecom Express,Bangalore,Sea,Pharma,2023-11-01,2023-11-10,9,9,73.06,113.63,309.04,False,False,On Time
SHP_04038,Delhivery,Jaipur,Air,Medical Devices,2022-05-07,2022-05-18,11,9,119.4,376.76,550.86,True,False,Late
SHP_04039,SpeedPost,Kolkata,Ground,Consumer Goods,2022-07-17,2022-07-25,8,9,103.9,180.19,819.24,False,False,On Time
SHP_04040,XpressBees,Chennai,Air,Pharma,2023-09-26,2023-10-01,5,5,59.25,138.32,134.85,False,False,On Time
SHP_04041,DHL,Kolkata,Sea,Industrial,2022-01-19,2022-02-01,13,10,109.08,231.81,351.87,True,False,Late
SHP_04042,Gati,Surat,Ground,Electronics,2023-07-03,2023-07-12,9,6,240.57,377.46,1898.93,True,False,Late
SHP_04043,Ecom Express,Kolkata,Ground,Industrial,2023-06-12,2023-06-19,7,7,114.42,377.75,771.24,False,False,On Time
SHP_04044,DHL,Mumbai,Ground,Consumer Goods,2022-03-05,2022-03-12,7,6,112.84,357.43,226.57,True,False,Late
SHP_04045,SafeExpress,Ahmedabad,Air,Consumer Goods,2022-10-10,2022-10-22,12,6,147.13,398.5,545.52,True,False,Late
SHP_04046,SpeedPost,Mumbai,Sea,Medical Devices,2023-07-22,2023-07-27,5,6,127.3,7.87,627.77,False,False,On Time
SHP_04047,DHL,Bangalore,Ground,Consumer Goods,2022-09-27,2022-10-04,7,8,129.77,2.69,994.6,False,False,On Time
SHP_04048,Gati,Mumbai,Air,Medical Devices,2023-05-18,2023-05-29,11,8,166.8,451.5,841.95,True,True,Late
SHP_04049,DTDC,Bangalore,Ground,Industrial,2022-01-25,2022-02-04,10,9,171.89,250.94,1152.41,True,False,Late
SHP_04050,Delhivery,Pune,Air,Apparel,2022-01-14,2022-01-22,8,8,126.02,180.68,493.7,False,False,On Time
SHP_04051,DHL,Delhi,Air,Medical Devices,2022-06-10,2022-06-19,9,7,33.47,400.59,177.96,True,False,Late
SHP_04052,Delhivery,Mumbai,Sea,Medical Devices,2022-05-06,2022-05-15,9,6,103.35,60.62,535.72,True,False,Late
SHP_04053,Amazon Logistics,Mumbai,Ground,Electronics,2022-10-24,2022-10-28,4,4,27.32,356.74,189.84,False,False,On Time
SHP_04054,Gati,Mumbai,Ground,Medical Devices,2022-03-11,2022-03-24,13,8,184.49,457.14,604.58,True,False,Late
SHP_04055,UPS,Ahmedabad,Ground,Apparel,2023-01-27,2023-02-05,9,7,48.74,233.0,276.38,True,False,Late
SHP_04056,UPS,Pune,Air,Food,2023-09-10,2023-09-15,5,3,127.77,183.8,407.86,True,False,Late
SHP_04057,XpressBees,Delhi,Air,Industrial,2022-05-07,2022-05-15,8,6,46.54,422.74,264.99,True,False,Late
SHP_04058,Delhivery,Surat,Air,Food,2023-03-17,2023-03-29,12,9,55.15,95.25,208.74,True,False,Late
SHP_04059,Delhivery,Chennai,Air,Industrial,2022-11-19,2022-11-27,8,7,124.99,276.19,337.98,True,False,Late
SHP_04060,Amazon Logistics,Jaipur,Ground,Electronics,2022-10-28,2022-11-06,9,9,107.93,464.58,285.66,False,False,On Time
SHP_04061,Amazon Logistics,Jaipur,Ground,Consumer Goods,2022-08-22,2022-08-27,5,6,38.52,4.41,113.01,False,False,On Time
SHP_04062,BlueDart,Chennai,Sea,Food,2022-04-17,2022-04-25,8,9,105.69,162.54,598.57,False,False,On Time
SHP_04063,UPS,Ahmedabad,Air,Industrial,2022-01-06,2022-01-10,4,3,50.74,417.6,380.62,True,False,Late
SHP_04064,Ecom Express,Surat,Ground,Auto Parts,2022-02-11,2022-02-21,10,10,65.81,369.24,314.88,False,False,On Time
SHP_04065,Amazon Logistics,Jaipur,Ground,Consumer Goods,2022-07-27,2022-08-08,12,9,28.04,102.98,223.57,True,False,Late
SHP_04066,DHL,Surat,Sea,Apparel,2022-07-26,2022-07-31,5,6,84.25,15.26,476.2,False,False,On Time
SHP_04067,Amazon Logistics,Bangalore,Ground,Auto Parts,2023-05-27,2023-06-01,5,3,63.0,262.06,474.59,True,False,Late
SHP_04068,DHL,Jaipur,Sea,Consumer Goods,2022-07-12,2022-07-23,11,9,80.38,492.61,244.61,True,False,Late
SHP_04069,FedEx,Kolkata,Sea,Consumer Goods,2022-01-12,2022-01-17,5,3,106.38,449.41,757.54,True,False,Late
SHP_04070,Amazon Logistics,Delhi,Air,Auto Parts,2023-08-26,2023-08-30,4,3,101.33,82.13,307.15,True,False,Late
SHP_04071,Ecom Express,Pune,Sea,Pharma,2023-03-09,2023-03-15,6,4,87.66,78.81,325.47,True,False,Late
SHP_04072,SpeedPost,Ahmedabad,Sea,Auto Parts,2022-01-09,2022-01-15,6,6,87.43,31.61,286.14,False,False,On Time
SHP_04073,DHL,Jaipur,Sea,Medical Devices,2022-09-22,2022-10-02,10,7,128.54,275.71,291.42,True,False,Late
SHP_04074,DTDC,Surat,Air,Food,2022-09-19,2022-10-02,13,9,177.05,459.01,840.49,True,False,Late
SHP_04075,UPS,Kolkata,Air,Apparel,2022-04-13,2022-04-18,5,6,95.35,252.42,207.61,False,False,On Time
SHP_04076,SafeExpress,Kolkata,Ground,Pharma,2022-11-24,2022-12-07,13,10,120.06,12.64,599.36,True,False,Late
SHP_04077,SafeExpress,Chennai,Ground,Apparel,2023-10-20,2023-10-30,10,8,158.99,63.8,1019.08,True,False,Late
SHP_04078,Amazon Logistics,Ahmedabad,Air,Industrial,2022-03-24,2022-04-02,9,8,76.09,475.25,197.12,True,False,Late
SHP_04079,XpressBees,Chennai,Sea,Electronics,2022-10-18,2022-10-22,4,5,113.28,334.49,490.07,False,False,On Time
SHP_04080,XpressBees,Jaipur,Sea,Industrial,2022-09-16,2022-09-22,6,6,112.68,248.64,593.56,False,False,On Time
SHP_04081,SafeExpress,Mumbai,Ground,Auto Parts,2023-02-23,2023-03-05,10,9,85.76,154.8,178.74,True,False,Late
SHP_04082,Amazon Logistics,Hyderabad,Sea,Consumer Goods,2022-09-17,2022-09-19,2,3,59.87,224.79,265.68,False,False,On Time
SHP_04083,FedEx,Jaipur,Sea,Auto Parts,2023-06-08,2023-06-18,10,8,61.01,63.04,452.56,True,False,Late
SHP_04084,DTDC,Bangalore,Ground,Medical Devices,2023-07-30,2023-08-13,14,9,161.8,305.26,879.44,True,True,Late
SHP_04085,XpressBees,Bangalore,Air,Consumer Goods,2023-04-29,2023-05-05,6,7,70.51,12.22,274.04,False,False,On Time
SHP_04086,FedEx,Chennai,Sea,Apparel,2023-03-25,2023-04-03,9,6,67.75,269.0,224.37,True,False,Late
SHP_04087,UPS,Chennai,Sea,Consumer Goods,2022-05-22,2022-05-28,6,5,92.92,126.82,547.77,True,False,Late
SHP_04088,UPS,Jaipur,Ground,Consumer Goods,2022-03-30,2022-04-02,3,3,62.84,186.78,226.99,False,False,On Time
SHP_04089,Amazon Logistics,Hyderabad,Air,Auto Parts,2023-10-30,2023-11-04,5,4,112.41,290.02,501.63,True,False,Late
SHP_04090,Gati,Pune,Air,Consumer Goods,2022-02-02,2022-02-05,3,3,106.76,214.26,765.54,False,False,On Time
SHP_04091,Gati,Mumbai,Sea,Consumer Goods,2022-03-19,2022-04-03,15,7,220.97,283.5,1578.36,True,True,Late
SHP_04092,SpeedPost,Delhi,Ground,Consumer Goods,2022-12-31,2023-01-11,11,8,141.17,155.84,892.41,True,True,Late
SHP_04093,FedEx,Ahmedabad,Sea,Industrial,2023-02-14,2023-02-21,7,5,101.35,431.17,598.46,True,False,Late
SHP_04094,DHL,Pune,Air,Apparel,2022-12-15,2022-12-25,10,10,30.93,386.98,98.66,False,False,On Time
SHP_04095,Ecom Express,Pune,Ground,Electronics,2022-02-16,2022-02-25,9,10,90.86,339.54,401.97,False,False,On Time
SHP_04096,FedEx,Ahmedabad,Air,Food,2023-11-17,2023-11-23,6,7,92.13,179.12,709.66,False,False,On Time
SHP_04097,UPS,Bangalore,Ground,Consumer Goods,2022-09-21,2022-09-28,7,6,112.37,323.36,739.03,True,False,Late
SHP_04098,UPS,Kolkata,Sea,Medical Devices,2022-03-04,2022-03-12,8,8,54.87,444.44,330.95,False,False,On Time
SHP_04099,FedEx,Kolkata,Air,Apparel,2023-06-05,2023-06-16,11,8,117.11,96.53,823.39,True,False,Late
SHP_04100,Amazon Logistics,Surat,Sea,Auto Parts,2022-12-18,2022-12-29,11,8,92.13,280.69,694.5,True,False,Late
SHP_04101,SafeExpress,Bangalore,Air,Industrial,2022-03-13,2022-03-25,12,8,109.46,394.79,566.62,True,False,Late
SHP_04102,UPS,Chennai,Air,Electronics,2023-02-13,2023-02-20,7,7,27.15,329.6,156.47,False,False,On Time
SHP_04103,SpeedPost,Ahmedabad,Ground,Industrial,2022-10-29,2022-11-07,9,7,121.02,358.92,347.68,True,False,Late
SHP_04104,Delhivery,Ahmedabad,Sea,Consumer Goods,2023-05-26,2023-06-01,6,7,55.97,428.46,270.6,False,False,On Time
SHP_04105,DTDC,Kolkata,Sea,Industrial,2023-09-28,2023-10-09,11,10,221.68,394.71,1514.7,True,False,Late
SHP_04106,DTDC,Delhi,Sea,Pharma,2023-02-24,2023-03-06,10,10,83.92,298.42,390.54,False,False,On Time
SHP_04107,UPS,Jaipur,Sea,Apparel,2023-08-16,2023-08-21,5,6,64.82,130.21,176.74,False,False,On Time
SHP_04108,Ecom Express,Pune,Sea,Medical Devices,2023-09-11,2023-09-20,9,10,126.59,433.38,389.85,False,False,On Time
SHP_04109,FedEx,Mumbai,Ground,Medical Devices,2023-04-26,2023-05-01,5,4,105.54,414.61,681.82,True,False,Late
SHP_04110,Gati,Pune,Ground,Medical Devices,2022-04-30,2022-05-07,7,5,131.63,459.6,480.63,True,False,Late
SHP_04111,XpressBees,Mumbai,Sea,Pharma,2023-03-01,2023-03-06,5,6,123.7,120.05,491.42,False,False,On Time
SHP_04112,BlueDart,Pune,Ground,Industrial,2022-11-30,2022-12-05,5,3,46.97,345.64,328.62,True,False,Late
SHP_04113,UPS,Delhi,Sea,Electronics,2022-03-15,2022-03-22,7,5,57.4,76.52,449.6,True,False,Late
SHP_04114,Delhivery,Hyderabad,Ground,Auto Parts,2023-07-21,2023-07-29,8,6,91.74,228.14,451.87,True,False,Late
SHP_04115,DHL,Ahmedabad,Air,Medical Devices,2023-10-23,2023-10-28,5,3,122.93,192.72,406.15,True,False,Late
SHP_04116,UPS,Hyderabad,Sea,Food,2022-05-14,2022-05-24,10,9,72.57,2.16,479.98,True,False,Late
SHP_04117,DHL,Hyderabad,Sea,Auto Parts,2022-02-11,2022-02-24,13,10,90.26,395.68,639.61,True,False,Late
SHP_04118,SpeedPost,Surat,Ground,Auto Parts,2023-11-11,2023-11-20,9,8,206.07,326.06,1179.11,True,False,Late
SHP_04119,BlueDart,Kolkata,Sea,Electronics,2023-06-16,2023-06-24,8,7,54.1,54.26,328.56,True,False,Late
SHP_04120,Gati,Chennai,Sea,Medical Devices,2023-04-09,2023-04-21,12,5,109.8,404.38,708.67,True,True,Late
SHP_04121,Ecom Express,Pune,Air,Medical Devices,2023-09-10,2023-09-18,8,8,75.58,142.39,537.64,False,False,On Time
SHP_04122,SafeExpress,Ahmedabad,Air,Medical Devices,2023-10-21,2023-10-31,10,8,114.75,102.79,901.49,True,False,Late
SHP_04123,BlueDart,Delhi,Sea,Food,2023-10-19,2023-10-28,9,7,59.59,191.77,141.91,True,False,Late
SHP_04124,SafeExpress,Delhi,Ground,Consumer Goods,2023-01-05,2023-01-09,4,3,100.26,10.69,212.79,True,True,Late
SHP_04125,XpressBees,Surat,Ground,Industrial,2023-11-10,2023-11-21,11,8,95.38,377.79,693.16,True,False,Late
SHP_04126,DHL,Pune,Air,Apparel,2022-11-30,2022-12-09,9,6,119.23,27.18,703.22,True,False,Late
SHP_04127,FedEx,Jaipur,Sea,Pharma,2022-12-05,2022-12-13,8,6,112.64,191.85,629.49,True,False,Late
SHP_04128,Amazon Logistics,Ahmedabad,Sea,Apparel,2023-05-25,2023-06-03,9,7,106.34,89.9,793.82,True,False,Late
SHP_04129,XpressBees,Pune,Air,Electronics,2022-03-20,2022-03-28,8,8,95.18,379.95,308.23,False,False,On Time
SHP_04130,Gati,Mumbai,Ground,Medical Devices,2023-04-02,2023-04-08,6,6,135.89,325.68,476.51,False,False,On Time
SHP_04131,FedEx,Jaipur,Sea,Consumer Goods,2023-11-07,2023-11-15,8,7,126.75,287.56,992.86,True,False,Late
SHP_04132,Ecom Express,Bangalore,Sea,Industrial,2023-11-17,2023-11-26,9,6,54.19,482.94,416.57,True,False,Late
SHP_04133,UPS,Ahmedabad,Ground,Electronics,2022-12-30,2023-01-09,10,10,94.91,207.31,378.55,False,False,On Time
SHP_04134,DHL,Pune,Sea,Electronics,2023-07-09,2023-07-15,6,5,34.31,453.99,231.31,True,False,Late
SHP_04135,FedEx,Surat,Ground,Auto Parts,2022-05-14,2022-05-19,5,3,62.29,53.15,228.41,True,False,Late
SHP_04136,Ecom Express,Kolkata,Air,Consumer Goods,2023-02-17,2023-03-01,12,10,108.6,484.33,686.3,True,False,Late
SHP_04137,DTDC,Chennai,Ground,Pharma,2022-03-25,2022-03-29,4,3,150.6,186.33,711.07,True,False,Late
SHP_04138,XpressBees,Pune,Ground,Consumer Goods,2023-01-07,2023-01-17,10,10,101.14,294.18,491.5,False,False,On Time
SHP_04139,FedEx,Mumbai,Ground,Pharma,2023-03-20,2023-03-31,11,8,27.21,376.28,173.04,True,False,Late
SHP_04140,DHL,Jaipur,Ground,Consumer Goods,2022-07-10,2022-07-15,5,4,98.81,318.42,709.74,True,False,Late
SHP_04141,Ecom Express,Pune,Air,Auto Parts,2022-08-14,2022-08-18,4,3,46.4,437.66,175.3,True,False,Late
SHP_04142,DHL,Ahmedabad,Sea,Electronics,2023-10-13,2023-10-22,9,9,85.77,31.67,467.7,False,False,On Time
SHP_04143,FedEx,Pune,Air,Auto Parts,2022-04-25,2022-04-30,5,3,66.8,198.96,155.48,True,False,Late
SHP_04144,XpressBees,Mumbai,Ground,Pharma,2022-10-03,2022-10-06,3,4,73.31,420.01,428.04,False,False,On Time
SHP_04145,XpressBees,Jaipur,Ground,Food,2022-04-17,2022-04-26,9,7,71.53,284.07,409.98,True,False,Late
SHP_04146,Amazon Logistics,Ahmedabad,Ground,Consumer Goods,2022-03-12,2022-03-17,5,5,88.53,465.11,293.38,False,False,On Time
SHP_04147,XpressBees,Surat,Sea,Industrial,2023-04-26,2023-05-09,13,10,81.61,453.21,238.2,True,False,Late
SHP_04148,XpressBees,Pune,Sea,Consumer Goods,2023-06-28,2023-07-10,12,9,97.09,498.12,454.57,True,False,Late
SHP_04149,Amazon Logistics,Bangalore,Sea,Food,2022-01-13,2022-01-19,6,3,99.87,32.87,394.16,True,False,Late
SHP_04150,Delhivery,Jaipur,Ground,Pharma,2022-04-29,2022-05-05,6,6,65.39,429.02,415.94,False,False,On Time
SHP_04151,Delhivery,Kolkata,Ground,Electronics,2022-10-11,2022-10-17,6,3,41.73,267.59,320.68,True,False,Late
SHP_04152,Ecom Express,Hyderabad,Sea,Electronics,2023-10-19,2023-10-27,8,6,33.37,396.17,77.94,True,False,Late
SHP_04153,Gati,Bangalore,Sea,Food,2023-11-08,2023-11-16,8,4,243.14,204.45,830.29,True,False,Late
SHP_04154,FedEx,Chennai,Air,Electronics,2023-01-09,2023-01-16,7,4,101.35,354.73,434.51,True,False,Late
SHP_04155,DHL,Mumbai,Ground,Auto Parts,2023-09-01,2023-09-05,4,3,70.38,152.99,393.46,True,False,Late
SHP_04156,Delhivery,Surat,Air,Medical Devices,2022-04-11,2022-04-20,9,6,51.77,78.28,277.4,True,False,Late
